date,open,high,low,close,volume
2022-09-30,92.86,95.02,92.56,92.69,98762
2022-10-03,93.82,96.8,93.17,95.86,107850
2022-10-04,99.06,100.29,98.65,99.99,133128
2022-10-05,98.62,101.65,97.66,100.74,118604
2022-10-06,100.76,102.34,100.04,100.34,84924
2022-10-07,96.98,97.58,93.93,94.34,212520
2022-10-10,94.02,94.07,90.07,91.07,269930
2022-10-11,89.39,89.99,87.11,88.23,246556
2022-10-12,88.23,88.56,87.4,87.66,145400
2022-10-13,84.27,91.96,83.53,90.44,403472
2022-10-14,91.37,91.48,86.41,86.48,233822
2022-10-17,89.11,89.71,87.99,88.52,66508
2022-10-18,91.52,91.68,87.31,88.67,104564
2022-10-19,88.17,90.1,87.78,89.41,153746
2022-10-20,89.99,92.68,89.55,90.11,263748
2022-10-21,89.75,93.31,89.36,93.19,246538
2022-10-24,92.94,93.83,91.14,93.44,353650
2022-10-25,93.86,95.51,93.86,94.99,148490
2022-10-26,93.33,96.18,92.84,94.03,188738
2022-10-27,95.35,95.96,92.75,92.82,197626
2022-10-28,93.37,96.5,93.09,96.45,140442
2022-10-31,95.47,95.78,94.13,94.64,52014
2022-11-01,96.77,96.82,94.98,95.29,72206
2022-11-02,96,97.66,92.5,92.57,186476
2022-11-03,91.01,92.92,90.23,91.55,165086
2022-11-04,94.89,95.68,93.54,95.65,150390
2022-11-07,96.48,97.85,95.22,97.55,97638
2022-11-08,99.52,100.78,97.82,99.75,157678
2022-11-09,98.52,98.62,96.86,96.93,207034
2022-11-10,102.61,107.06,101.75,106.97,263894
2022-11-11,107.4,110.9,106.45,110.33,324544
2022-11-14,109.85,111.3,109.17,109.36,226390
2022-11-15,114.57,114.57,111.45,112.83,206192
2022-11-16,110.21,110.61,108.19,108.68,314056
2022-11-17,106.99,110.01,106.99,109.53,154730
2022-11-18,111.28,111.28,108.5,109.68,194914
2022-11-21,108.53,108.53,107.47,107.79,83988
2022-11-22,108.89,110.96,107.86,110.9,95816
2022-11-23,110.84,113.02,110.81,111.98,93028
2022-11-25,111.36,111.66,110.7,110.7,56292
2022-11-28,109.4,110.53,107.43,108.07,197754
2022-11-29,108.23,108.86,107,107.64,68518
2022-11-30,108.11,113.8,107.32,113.8,284696
2022-12-01,114.67,114.9,111.89,113.5,237302
2022-12-02,110.71,112.28,110.21,111.99,166980
2022-12-05,111.68,112.11,109.72,110.66,112076
2022-12-06,110.51,110.59,107.31,108.29,162258
2022-12-07,107.21,108.75,107.13,108.15,191642
2022-12-08,108.65,111.12,107.95,110.98,238316
2022-12-09,110.57,111.97,109.8,110.05,78508
2022-12-12,109.53,112,109.1,111.99,284242
2022-12-13,116.75,117.28,112.47,113.86,470768
2022-12-14,113.64,114.79,110.95,112.06,264192
2022-12-15,110.05,110.19,107.3,107.6,269472
2022-12-16,107.21,108,105.9,106.73,124158
2022-12-19,105.63,105.63,103.46,104.38,141334
2022-12-20,103.06,104.64,103.06,103.75,211520
2022-12-21,104.4,106.45,104.4,106.12,135882
2022-12-22,103.99,103.99,99.77,101.77,331018
2022-12-23,101.25,101.86,100.03,101.72,108326
2022-12-27,101.11,101.11,99.69,99.91,117094
2022-12-28,99.37,100.53,98.28,98.68,140130
2022-12-29,100.29,102.15,99.91,101.83,316866
2022-12-30,100.25,101.55,99.6,101.55,148262
2023-01-03,103.27,103.33,100.14,100.6,79194
2023-01-04,102.75,103.7,101.36,103.34,198934
2023-01-05,102.18,102.81,101.35,101.42,250842
2023-01-06,102.8,106.45,101.63,105.85,259180
