date,open,high,low,close,volume
2021-02-16,24.56,24.7,23.59,24.29,101653
2021-02-17,24.27,24.27,23.015,23.67,93967
2021-02-18,22.52,23.3,22.29,23.12,98735
2021-02-19,23.25,23.5,22.61,22.675,70611
2021-02-22,22.535,22.805,21.105,21.25,86893
2021-02-23,19.99,20.555,16.855,20.095,437100
2021-02-24,20.03,20.235,19.015,19.41,221363
2021-02-25,20.7,20.9,18.55,18.64,118838
2021-02-26,18.91,19.195,17.82,18.385,125395
2021-03-01,19.805,19.825,19.06,19.245,84740
2021-03-02,19.545,19.565,18.63,18.7,36787
2021-03-03,18.88,18.91,17.1,17.22,85359
2021-03-04,17.3,17.46,14.75,16.18,278184
2021-03-05,16.14,17.86,13.15,17.71,305822
2021-03-08,16.88,17.615,15.79,15.85,227183
2021-03-09,17.04,18.35,16.6,17.55,106034
2021-03-10,18.33,19.46,17.8,18.8,107117
2021-03-11,19.49,19.8,18.735,19.3,62062
2021-03-12,18.27,19.245,18.15,19.015,22023
2021-03-15,18.88,19.46,18.52,19.38,22366
2021-03-16,19.3,19.375,18.06,18.27,32214
2021-03-17,17.68,19.34,17.68,19.125,60689
2021-03-18,18.55,19.08,18.055,18.055,27525
2021-03-19,17.81,18.41,17.08,18.26,50297
2021-03-22,18.43,18.43,17.84,18.24,56514
2021-03-23,18.09,18.09,17.295,17.84,57953
2021-03-24,17.72,17.72,16.28,16.51,50160
2021-03-25,15.68,16.75,15.16,16.73,65946
2021-03-26,17.13,17.665,16.55,17.06,36501
2021-03-29,16.85,17.01,16.28,16.43,21510
2021-03-30,16.27,17.18,15.98,16.34,9105
2021-03-31,17.07,17.215,16.73,17.01,14523
2021-04-01,17.46,17.62,16.92,17.26,13786
2021-04-05,17.56,17.58,16.69,16.73,49136
2021-04-06,16.55,17.3,16.51,17.24,19266
2021-04-07,17.14,17.34,16.96,17.215,38466
2021-04-08,17.02,18.6,17.02,18.12,49030
2021-04-09,17.91,18.21,17.63,17.78,19433
2021-04-12,17.86,17.92,16.96,17.01,26143
2021-04-13,16.92,17,16.56,16.84,8484
2021-04-14,16.935,17.21,16.53,16.66,25861
2021-04-15,16.74,16.78,16.255,16.29,30822
2021-04-16,16.15,16.425,16.01,16.36,15979
2021-04-20,15.55,15.8,14.75,14.85,38205
2021-04-21,14.84,15.74,14.7,15.22,62723
2021-04-22,15.95,16.39,15.425,15.82,39690
2021-04-23,16.37,16.61,15.67,16.19,61613
2021-04-26,16.31,16.84,16.04,16.675,21083
2021-04-27,17.04,17.535,16.83,17.405,51241
2021-04-28,17.16,17.67,17.13,17.59,45052
2021-04-29,17.77,17.8,16.87,17.45,21613
2021-04-30,17,17.365,16.96,17.05,17757
2021-05-03,17,17.14,16.3,16.36,18112
2021-05-04,16.29,16.375,15.74,16.18,16778
2021-05-05,16.23,16.28,15.5,15.5,37743
2021-05-06,15.5,15.5,14.95,15.03,88410
2021-05-07,15.135,16.96,14.89,16.495,86123
2021-05-10,17.23,17.5,16.28,16.37,73065
2021-05-11,15.09,16.275,15.09,15.165,97005
2021-05-12,15.13,15.505,14.91,15.01,51303
2021-05-13,15.11,15.34,14.225,14.645,29730
2021-05-14,15.03,15.41,14.76,14.93,35435
2021-05-17,15,15.9,15,15.46,29454
2021-05-18,15.96,17.355,15.81,16.78,62532
2021-05-19,16.24,17.68,16.24,17.43,144024
2021-05-20,17.8,18.705,17.8,18.44,70186
2021-05-21,18.71,18.84,18.28,18.79,30981
2021-05-24,19.09,20.06,18.92,19.75,67890
2021-05-25,20.42,21.77,19.94,20.16,93559
2021-05-26,20.05,20.12,19.03,19.895,61942
2021-05-27,19.92,20,19.27,19.78,28430
2021-05-28,19.75,20.625,19.37,20.14,33860
2021-06-01,21.95,22.69,20.84,22.585,91374
2021-06-02,23.33,24.94,22.68,23.17,154757
2021-06-03,22.67,23.5,22.45,22.715,104361
2021-06-04,22.615,22.63,20,20.825,358805
2021-06-07,20.71,21.46,20.38,21.23,105698
2021-06-08,21,24.125,20.72,23.81,71534
2021-06-09,24.35,24.39,22.26,22.65,132956
2021-06-10,22.7,23.36,21.43,23.02,79696
2021-06-11,23.24,23.29,22.19,22.42,26847
2021-06-14,22.3,22.49,21.435,21.91,54171
2021-06-15,21.58,21.58,20.71,20.87,40880
2021-06-16,21.17,22.6,21.17,21.76,125207
2021-06-17,22.04,23.25,21.43,22.69,138072
2021-06-18,22.53,23.68,22.285,22.96,95274
2021-06-21,22.47,23.16,22.25,22.51,54616
2021-06-22,22.72,22.8,21.1,21.145,119451
2021-06-23,21.39,21.68,20.9,21.405,67028
2021-06-24,21.54,21.55,20.9,20.92,57654
2021-06-25,19.64,19.88,18.65,18.83,755935
2021-06-28,18.19,19.955,17.69,19.245,1091503
2021-06-29,20.55,20.97,18.64,18.99,1229936
2021-06-30,19.33,19.77,19,19.145,442511
2021-07-01,19.2,19.24,18.17,18.285,273273
2021-07-02,18.265,18.57,17.75,18.06,401168
2021-07-06,18.085,18.085,17.22,17.355,263752
2021-07-07,17.58,17.58,16.8,16.95,428135
2021-07-08,16.3,16.8,16.1,16.62,457988
2021-07-09,16.84,17.265,16.45,16.45,253472
2021-07-12,16.54,16.83,16.25,16.4,344030
2021-07-13,16.37,16.62,15.8,15.995,272592
2021-07-14,16.08,16.16,15.38,15.515,353546
2021-07-15,15.64,16.41,15.49,15.995,304375
2021-07-16,16.17,16.17,15.225,15.305,127205
2021-07-19,15,15.53,14.88,15.18,202099
2021-07-20,15.16,15.29,14.97,15.055,103909
2021-07-21,15.14,16.64,15.14,16.55,898323
2021-07-22,16.49,16.6,15.71,16.07,276555
2021-07-23,15.86,16.02,15.47,15.71,100312
2021-07-26,15.77,16.07,15.49,15.49,158650
2021-07-27,15.49,15.49,14.725,14.905,202730
2021-07-28,15.12,15.465,15.09,15.365,143665
2021-07-29,15.88,16.235,15.56,15.62,103940
2021-07-30,15.41,15.78,15.37,15.435,139195
2021-08-02,15.6,16.315,15.425,15.71,182366
2021-08-03,15.78,16.03,15.01,15.1,259139
2021-08-04,15.27,16.57,15.27,16.39,182996
2021-08-05,16.555,16.71,15.89,16.06,179144
2021-08-06,16.11,16.92,16.08,16.705,136845
2021-08-09,17,17.27,16.57,16.9,141278
2021-08-10,17.05,17.27,16.565,16.99,364854
2021-08-11,17.2,17.24,16.52,16.905,297623
2021-08-12,16.98,17.515,16.745,17.48,672468
2021-08-13,15.33,15.53,14.915,14.99,1180493
2021-08-16,15.05,15.07,14.2,14.285,386098
2021-08-17,14.075,14.685,13.57,13.74,364914
2021-08-18,14,14.575,13.87,14.2,384159
2021-08-19,14,14.11,13.775,13.8,233580
2021-08-20,13.99,14.265,13.91,14.05,250648
2021-08-23,14.265,14.49,14.22,14.44,203002
2021-08-24,14.48,14.92,14.47,14.76,178752
2021-08-25,14.82,15.08,14.53,14.875,289398
2021-08-26,14.72,14.74,14.2,14.35,186544
2021-08-27,14.31,14.405,14.04,14.05,380207
2021-08-30,14.19,14.375,14.05,14.2,241114
2021-08-31,14.165,14.245,13.975,14.18,206574
2021-09-01,14.17,14.685,14.11,14.565,214262
2021-09-02,14.62,15.2,14.41,15.065,431787
2021-09-03,15.06,15.53,14.94,15.165,415497
2021-09-07,15.485,16.13,15.475,15.83,594740
2021-09-08,15.84,15.99,15.14,15.495,406066
2021-09-09,15.31,15.835,15.26,15.675,367153
2021-09-10,15.76,15.795,15.24,15.28,328955
2021-09-13,15.34,15.34,14.69,15.005,262928
2021-09-14,15.02,15.33,14.39,14.495,467988
2021-09-15,14.815,15.49,14.64,15.45,429805
2021-09-16,15.5,15.65,15.24,15.48,375228
2021-09-17,15.51,15.575,15.07,15.105,1474261
2021-09-20,14.54,14.9,14.42,14.58,378869
2021-09-21,14.63,15.275,14.565,15.15,416415
2021-09-22,15.87,17.07,15.62,16.835,608801
2021-09-23,17.2,17.34,16.68,17.15,319206
2021-09-24,16.86,17.785,16.64,17.64,567752
2021-09-27,17.725,18.08,16.86,17.7,905000
2021-09-28,17.42,17.67,16.81,17.04,224759
2021-09-29,16.29,17.16,16.01,16.03,815590
2021-09-30,15.89,16.055,15.54,15.89,748138
2021-10-01,15.91,16.47,15.765,16.45,222834
2021-10-04,16.3,16.645,15.89,16.09,268157
2021-10-05,16.16,16.735,16.08,16.24,236810
2021-10-06,16.01,16.64,15.92,16.62,168728
2021-10-07,16.95,17.09,16.35,16.38,219174
2021-10-08,16.53,16.63,16.17,16.2,336153
2021-10-11,16.92,18.505,16.83,18.395,1197135
2021-10-12,18.16,19.02,17.845,18.98,663109
2021-10-13,19,19.305,18.5,18.9,434907
2021-10-14,19.8,19.8,18.95,19.61,313768
2021-10-15,19.56,19.85,19.345,19.37,143282
2021-10-18,19.165,21,19.12,20.85,778012
2021-10-19,21.035,21.08,20.19,20.225,755841
2021-10-20,20.365,21.18,19.94,21.06,302733
2021-10-21,20.86,21.76,20.78,20.97,187484
2021-10-22,20.76,21.04,20.2,20.58,179201
2021-10-25,20.605,21.06,20.12,20.69,131518
2021-10-26,20.78,20.92,19.47,19.95,264633
2021-10-27,20,20.46,19.16,19.25,127943
2021-10-28,19.59,20.19,19.49,19.905,154033
2021-10-29,19.8,20.115,19.705,20.075,119161
2021-11-01,20.46,22.81,20.285,22.62,1478594
2021-11-02,22.655,22.92,21.62,22.67,512713
2021-11-03,22.6,23.595,22.53,22.955,183112
2021-11-04,23.17,23.52,22.86,23.285,188861
2021-11-05,22.9,23.185,22.28,22.58,185447
2021-11-08,22.62,23.05,22.46,22.735,201669
2021-11-09,23.14,23.14,21.63,22.14,266879
2021-11-10,21.01,21.83,19.85,20.375,759093
2021-11-11,23.98,24.64,22.61,22.96,1303259
2021-11-12,23.2,23.59,22.18,22.725,321963
2021-11-15,22.975,24.105,22.79,22.895,351852
2021-11-16,22.54,22.62,21.425,21.68,1487831
2021-11-17,21.835,22.035,21.03,21.105,507528
2021-11-18,21.21,21.31,20.2,20.565,401262
2021-11-19,20.14,21.1,19.95,20.375,447105
2021-11-22,20.52,20.58,18.34,18.735,893345
2021-11-23,18.55,18.63,17.39,17.805,793187
2021-11-24,17.45,18.565,17.355,18.32,934861
2021-11-26,17.945,18.32,17.815,18.22,278198
2021-11-29,18.625,18.69,17.88,18.41,598412
2021-11-30,18.32,18.535,17.135,17.16,1113354
