date,open,high,low,close,volume
2021-08-12,121.255,122.2,120.745,121.85,26846
2021-08-13,121.61,121.76,119.915,120.04,36842
2021-08-16,119.05,119.05,115.235,117.08,113513
2021-08-17,115.38,116.78,114.24,115.955,95333
2021-08-18,116.26,117.94,115.16,115.84,48136
2021-08-19,114.465,116.06,113.65,114,42339
2021-08-20,114.61,116.06,114.59,115.715,86489
2021-08-23,117.2,119.56,117.2,119.43,38438
2021-08-24,120.41,121.12,119.9,121.06,47183
2021-08-25,120.825,121.35,120.22,121.115,15352
2021-08-26,120.9,122.235,118.87,119.2,38669
2021-08-27,119.52,122.16,119.49,121.85,38431
2021-08-30,122.595,123.23,121.6,122.755,21913
2021-08-31,121.83,122.26,120.96,122.02,25647
2021-09-01,122.5,124.69,122.31,123.66,27798
2021-09-02,124.47,125.25,124.13,124.755,30946
2021-09-03,124.53,125.59,123.92,125.015,29396
2021-09-07,125.34,126.25,124.22,124.7,138271
2021-09-08,123.94,123.94,120.4,121.19,128757
2021-09-09,121,123.41,121,121.73,82302
2021-09-10,122.57,122.87,120.455,120.465,51600
2021-09-13,120.5,120.5,116.19,118.245,77464
2021-09-14,118.35,119.44,116.47,116.89,207286
2021-09-15,116.7,117.95,115.685,117.77,73630
2021-09-16,117.48,118.94,116.52,118.59,82492
2021-09-17,118.92,121.485,117.86,121.435,174825
2021-09-20,116.84,118.55,114.465,116.295,282211
2021-09-21,117.25,118.14,116.24,117.07,157493
2021-09-22,117.31,118.97,117,118.12,60046
2021-09-23,119.305,119.425,118.2,119.34,43693
2021-09-24,117.95,118.38,116.28,117.16,139175
2021-09-27,116.48,117.24,114.61,116.94,122054
2021-09-28,115.21,115.54,111.84,112.16,171551
2021-09-29,112.95,113.28,109.61,109.68,133815
2021-09-30,110.315,111.65,110.05,110.5,118140
2021-10-01,110.85,111.33,109.16,111.145,56920
2021-10-04,110.17,110.17,106.37,107.2,141930
2021-10-05,107.71,110.19,107.71,108.99,118478
2021-10-06,107.97,110.29,107.78,109.93,60285
2021-10-07,111.14,113.3,111.14,112.53,74626
2021-10-08,112.97,112.97,110.48,110.62,45945
2021-10-11,109.92,112.055,109.92,110.25,98440
2021-10-12,110.98,112.23,110.72,111.78,58953
2021-10-13,112.33,113.465,112.07,113.3,72536
2021-10-14,115,116.52,114.79,115.52,156063
2021-10-15,115.99,116.09,115.36,115.73,53396
2021-10-18,115.02,117.16,114.995,117.01,53196
2021-10-19,117.64,120.15,117.64,119.57,101560
2021-10-20,120.25,120.29,118.37,118.82,48766
2021-10-21,118.57,120.73,118.57,119.66,73222
2021-10-22,119.08,119.1,116.74,117.74,65249
2021-10-25,118.49,122.245,117.83,121.775,82022
2021-10-26,122.67,124.4,120.67,121.19,173090
2021-10-27,121.17,121.79,118.845,118.85,58924
2021-10-28,118.91,122.035,118.825,121.66,64685
2021-10-29,121.08,121.99,120.77,121.24,58488
2021-11-01,122.175,125.135,122.175,125.11,77588
2021-11-02,124.46,124.46,121.87,123.04,56764
2021-11-03,122.33,124.67,121.62,124.65,53742
2021-11-04,124.71,125.83,123.42,124.36,54061
2021-11-05,123.66,124.47,121.07,122.18,96105
2021-11-08,121.8,124.26,121.8,123.35,49776
2021-11-09,124,124.22,119.7,120.44,135095
2021-11-10,118.36,120.75,115.3,116.67,208292
2021-11-11,118.18,118.615,117.1,117.195,68915
2021-11-12,117.76,118.495,116.74,118.495,86782
2021-11-15,118.6,119.04,116.655,117.485,40683
2021-11-16,116.26,118.89,116.26,118.845,53515
2021-11-17,118.43,118.58,116.25,116.845,53572
2021-11-18,117.1,117.71,113.305,113.88,145250
2021-11-19,114.42,115.2,113.015,113.165,97683
2021-11-22,113.5,113.5,107.6,108.76,179658
2021-11-23,107.595,108.505,103.59,106.01,171201
2021-11-24,104.81,107.99,103.8,107.75,132735
2021-11-26,107.895,108.7,106.34,107.12,75423
2021-11-29,108.75,108.75,104.91,106.925,70639
2021-11-30,107.1,108.81,103.94,105.77,99060
2021-12-01,106.7,106.955,98.6,98.6,148734
2021-12-02,98.36,101.085,96.5,98.85,173946
2021-12-03,98.21,98.4,91.68,93.51,202894
2021-12-06,92.165,95.05,89.1,94.955,346964
2021-12-07,98.08,101.3,98.08,100.12,151246
2021-12-08,100.77,103.84,98.37,103.195,124201
2021-12-09,102.69,103.53,97.49,97.745,200379
2021-12-10,98.73,100.56,95.61,96.19,198579
2021-12-13,95.7,96.84,92.52,94.52,168765
2021-12-14,92.295,94.69,91.54,93.43,148697
2021-12-15,93.06,95.765,90.07,95.44,325406
2021-12-16,96.72,97.05,90.95,91.87,149219
2021-12-17,90.905,97.4,90,97.355,358314
2021-12-20,95.23,96.37,93.55,94.74,179322
2021-12-21,96.09,98.47,94.79,98.36,95268
2021-12-22,98.065,99.84,96.94,98.22,121637
2021-12-23,97.94,99.685,96.11,99.08,108504
2021-12-27,98.735,99.08,97.11,97.47,46459
2021-12-28,97.55,98.89,95.55,95.58,59176
2021-12-29,94.84,94.98,92.795,93.8,76288
2021-12-30,93.68,98.38,93.55,96.73,72802
2021-12-31,96.63,97.94,94.485,94.57,100811
2022-01-03,95.96,97.11,93.49,96.96,85373
2022-01-04,96.66,96.81,90.53,92.75,289885
2022-01-05,91.385,92.79,86.02,86.17,164407
2022-01-06,85.7,87.55,82.65,85.62,335370
2022-01-07,85.325,88.52,83.94,84.41,149297
2022-01-10,82.92,84.64,80.2,84.64,204193
2022-01-11,83.545,87.435,83.44,86.9,132440
2022-01-12,88,89.22,84.41,84.53,158227
2022-01-13,85.025,85.025,79.865,80,319069
2022-01-14,79.74,81.23,77.59,80.185,239790
2022-01-18,77.97,80.62,76.945,77.015,285728
2022-01-19,77.625,79.35,75.68,75.69,212868
2022-01-20,77.21,80.84,75.63,75.785,308330
2022-01-21,74.59,76.21,71.655,71.68,265572
2022-01-24,68.555,73.545,65.14,73.47,663907
2022-01-25,71.45,73.43,69.22,70.79,514163
2022-01-26,73.43,74.83,68.6,69.16,300845
2022-01-27,70.455,70.455,66.055,66.39,153479
2022-01-28,66.67,69.485,64.55,68.95,271276
2022-01-31,70,75.35,70,75.31,171683
2022-02-01,76.635,77.3,73.31,77.11,381775
2022-02-02,77.41,77.41,71.94,73.15,231460
2022-02-03,70.175,71.98,68.89,69.06,220053
2022-02-04,69.905,73.63,68.22,72.73,268701
2022-02-07,72.6,75.645,71.81,72.5,290994
2022-02-08,71.815,72.78,70.5,72.395,193766
2022-02-09,73.625,76.17,73.54,76.04,166162
2022-02-10,74.24,78.24,73.15,73.81,339025
2022-02-11,74.56,76.17,70.95,71.88,221775
2022-02-14,71.62,74.06,70.6,71.44,299177
2022-02-15,72.98,75.38,72.325,75.22,209228
2022-02-16,73.75,73.75,71.74,72.87,300151
2022-02-17,71.63,71.9,67.735,68.115,252560
2022-02-18,67.04,67.6,64.04,64.83,417490
2022-02-22,63.53,66.23,62.77,63.47,225529
2022-02-23,64.14,64.78,60.89,60.895,167594
2022-02-24,57.735,65.93,57.53,65.54,480958
2022-02-25,66.5,67.74,63.985,67.71,258250
2022-02-28,68.065,71.315,67.615,70.455,151834
2022-03-01,70.48,71.175,67.7,68.31,153253
2022-03-02,68.41,68.41,65.3,67.57,137628
2022-03-03,68.02,68.02,62.73,63.26,143895
2022-03-04,63.3,64.26,59.77,60.27,225823
2022-03-07,60.79,62.16,58.02,58.165,306658
2022-03-08,57.535,61.09,56.28,58.67,264878
2022-03-09,60.54,62.54,60.44,61.69,138577
2022-03-10,60.34,60.34,58.15,59.53,101388
2022-03-11,59.93,60.1,55.37,55.37,382850
2022-03-14,55.01,55.97,52.065,52.31,288115
2022-03-15,52.475,54.685,51.875,54.325,204229
2022-03-16,55.79,59.94,55.79,59.935,482143
2022-03-17,59.26,62.91,58.615,62.91,198638
2022-03-18,62.66,65.905,62.32,65.67,281938
2022-03-21,65.16,65.875,62.685,63.93,283875
2022-03-22,63.98,67.575,63.85,66.935,140964
2022-03-23,65.72,68.16,64.85,65.675,122717
2022-03-24,66.3,66.42,63.375,66.42,241134
2022-03-25,66.13,66.34,63.47,64.52,190517
2022-03-28,65.43,67.28,64.54,67.1,169254
2022-03-29,68.58,72.005,67.94,71.395,430790
2022-03-30,70.47,71.88,68.175,68.67,270355
2022-03-31,68.38,68.64,66.28,66.28,211629
2022-04-01,66.72,68.57,66.38,67.54,142820
2022-04-04,68.62,70.815,68.44,70.5,157416
2022-04-05,70.55,70.55,66.235,66.49,209375
2022-04-06,64.765,65.16,61.92,63.4,464057
2022-04-07,63.305,64.62,60.63,62.68,269821
2022-04-08,61.94,62.54,60.45,60.635,131356
2022-04-11,59.375,60.8,58.2,59.85,226888
2022-04-12,61.405,63.23,59.39,59.83,342266
2022-04-13,59.56,62.115,59.29,61.72,166226
2022-04-14,61.16,61.42,58.915,58.985,415920
2022-04-18,58.73,58.88,56.39,57.35,240208
2022-04-19,57.08,60.39,56.89,59.68,311040
2022-04-20,59.15,59.17,56.15,56.21,431419
2022-04-21,57.64,58.705,52.92,53.38,374706
2022-04-22,53.59,54.885,52.135,52.475,261811
2022-04-25,52.04,54.6,52,54.36,276663
2022-04-26,53.95,54.15,50.675,50.675,308251
2022-04-27,50.34,51.78,49.47,49.58,294658
2022-04-28,48.64,49.56,45.905,48.88,410027
2022-04-29,49.01,51.26,47.1,47.16,369070
2022-05-02,46.87,50.12,46.445,50.085,428904
2022-05-03,49.675,51.385,49.22,49.84,211888
2022-05-04,49.145,52.705,47.5,52.39,523546
2022-05-05,50.93,51.16,46.97,47.745,440405
2022-05-06,47.585,47.585,44,45.58,506435
2022-05-09,44,44.97,40.77,41.12,428650
2022-05-10,42.94,44.03,38.76,41.06,979642
2022-05-11,39.29,40.97,36.63,36.88,612747
2022-05-12,35.775,40.4,35.135,38.95,726939
2022-05-13,41.02,44.075,41.02,43.6,442712
2022-05-16,42.98,43.92,40.93,41.035,525897
2022-05-17,42.51,43.35,40.8,43.13,313918
2022-05-18,42.06,43.72,40.98,41.19,285427
2022-05-19,41.32,44.135,40.74,43.015,394150
2022-05-20,43.82,44.42,39.99,42.48,441356
2022-05-23,42.52,42.84,40.8,42.165,278570
